timestamp,id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl,hour,dow,dayofyear,hour_sin,hour_cos,dow_sin,dow_cos,n_flows_sim_trend,baseline_smooth,trend_factor,daily_factor,weekly_factor
2024-03-04 21:00:00+00:00,3549.0,1048968.0,53037558.0,50260706095.0,145198.0,6.59,29.58,659381.0,29.91,516.25,819119.0,37.16,576.09,0.74,0.73,0.5,0.5,20.9,133.16,21,0,64,-0.7071067811865477,0.7071067811865474,0.0,1.0,1847817,1193895.2802901005,1.5846896152489682,0.9517037086855482,1.0395075336238055
2024-03-04 22:00:00+00:00,3550.0,994309.0,38640139.0,38167275892.0,136944.0,6.35,29.06,638244.0,29.59,511.82,785238.0,36.41,576.48,0.74,0.74,0.49,0.5,20.62,136.1,22,0,64,-0.5000000000000004,0.8660254037844384,0.0,1.0,1827253,1191533.3124760163,1.5851256470206123,0.95,1.0397138770536734
2024-03-04 23:00:00+00:00,3551.0,946530.0,26961326.0,24670166339.0,137737.0,6.34,28.72,623622.0,28.72,497.54,762957.0,35.14,561.96,0.74,0.74,0.48,0.49,19.05,138.03,23,0,64,-0.25881904510252157,0.9659258262890681,0.0,1.0,1905609,1188633.864991093,1.5855615468464466,0.9517037086855452,1.039864677035426
2024-03-05 00:00:00+00:00,3552.0,947860.0,24064046.0,23281840581.0,138244.0,6.35,28.45,637576.0,29.28,495.05,750842.0,34.48,555.64,0.74,0.74,0.48,0.49,17.43,137.68,0,1,65,0.0,1.0,0.7818314824680298,0.6234898018587336,1868175,1185784.4701391275,1.5859973140910553,0.956698729810777,1.0399597226616526
2024-03-05 01:00:00+00:00,3553.0,955966.0,27275293.0,28832964078.0,137891.0,6.4,28.42,644774.0,29.91,511.1,751127.0,34.84,557.47,0.76,0.75,0.48,0.48,17.59,143.0,1,1,65,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,1889887,1183064.7249303805,1.5864329481198334,0.9646446609406735,1.0399988810024507
2024-03-05 02:00:00+00:00,3554.0,905676.0,18419187.0,16822977161.0,133754.0,6.16,27.85,619492.0,28.53,493.57,741857.0,34.17,555.44,0.75,0.74,0.49,0.49,17.57,140.18,2,1,65,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1843807,1179782.0181264707,1.5868684482989872,0.974999999999994,1.03998209729134
2024-03-05 03:00:00+00:00,3555.0,919857.0,17305142.0,14384972221.0,127287.0,5.89,28.16,618541.0,28.63,496.44,739809.0,34.24,560.04,0.74,0.74,0.5,0.5,19.06,137.14,3,1,65,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,1881843,1176705.9824089978,1.5873038139955404,0.9870590477448704,1.0399093950018583
2024-03-05 04:00:00+00:00,3556.0,909277.0,20655803.0,19284182418.0,132497.0,6.01,27.82,600147.0,27.21,484.63,739691.0,33.54,545.74,0.74,0.74,0.49,0.49,19.58,137.49,4,1,65,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1946944,1173541.142380489,1.587739044577337,0.9999999999999939,1.039780875814731
2024-03-05 05:00:00+00:00,3557.0,949151.0,41636408.0,41549249961.0,154266.0,6.03,25.56,585267.0,22.87,423.92,758038.0,29.62,475.62,0.78,0.77,0.49,0.46,22.35,137.7,5,1,65,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,1900038,1170885.6377369328,1.5881741394130438,1.0129409522551234,1.0395967194756626
2024-03-05 06:00:00+00:00,3558.0,1062149.0,61923017.0,63791088555.0,179185.0,5.84,23.3,573288.0,18.68,366.89,673118.0,21.93,321.87,0.8,0.8,0.49,0.45,28.39,135.16,6,1,65,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1906055,1169598.8136217028,1.5886090978721539,1.0250000000000004,1.039357183543945
2024-03-05 07:00:00+00:00,3559.0,1185017.0,72529838.0,72733555482.0,204737.0,5.88,22.61,606468.0,17.41,349.93,658708.0,18.91,248.63,0.81,0.81,0.49,0.45,32.27,135.47,7,1,65,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1980082,1169781.2773658247,1.5890439193249923,1.035355339059326,1.039062603032239
2024-03-05 08:00:00+00:00,3560.0,1281887.0,80515705.0,76026583694.0,225944.0,5.99,22.45,631353.0,16.73,340.56,715639.0,18.97,248.54,0.82,0.81,0.49,0.45,34.95,135.94,8,1,65,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,2091242,1171107.972308241,1.5894786031427164,1.0433012701892197,1.0387133899380268
2024-03-05 09:00:00+00:00,3561.0,1320307.0,54688544.0,51843866072.0,177519.0,5.24,20.98,726046.0,21.43,349.57,872994.0,25.76,343.29,0.81,0.8,0.51,0.48,37.09,130.61,9,1,65,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,2041379,1172873.6412750075,1.5899131486973213,1.0482962913144516,1.0383100326673973
2024-03-05 10:00:00+00:00,3562.0,1296217.0,52366917.0,50787947873.0,172768.0,5.19,20.43,713741.0,21.46,342.23,965018.0,29.01,387.92,0.8,0.8,0.52,0.48,38.28,129.85,10,1,65,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,2126305,1174333.3259936464,1.590347555361643,1.05,1.0378530953519665
2024-03-05 11:00:00+00:00,3563.0,1240497.0,56663213.0,55905001072.0,173259.0,5.16,20.58,688792.0,20.53,326.99,998256.0,29.75,400.65,0.81,0.8,0.52,0.49,37.12,130.79,11,1,65,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,2024811,1175116.3280528933,1.5907818225093608,1.0482962913144536,1.0373432170598882
2024-03-05 12:00:00+00:00,3564.0,1223017.0,77943208.0,80801083928.0,174078.0,5.22,20.59,681311.0,20.42,325.25,994297.0,29.81,399.36,0.81,0.8,0.51,0.48,35.63,132.11,12,1,65,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,2004825,1175683.1999102556,1.5912159495150018,1.0433012701892233,1.036781110902058
2024-03-05 13:00:00+00:00,3565.0,1291254.0,47839709.0,44600854174.0,165980.0,5.29,21.54,742688.0,23.69,363.54,1013853.0,32.34,434.17,0.79,0.79,0.52,0.49,33.3,129.53,13,1,65,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,1927627,1177050.9016864656,1.5916499357539435,1.0353553390593309,1.0361675630347655
2024-03-05 14:00:00+00:00,3566.0,1276821.0,49791146.0,44138820604.0,153566.0,5.46,23.46,748119.0,26.6,399.69,1002077.0,35.63,465.51,0.77,0.77,0.53,0.5,30.45,127.33,14,1,65,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1956881,1178231.612909111,1.5920837806024186,1.0250000000000066,1.0355034315601823
2024-03-05 15:00:00+00:00,3567.0,1181771.0,40505437.0,37705551259.0,135066.0,5.35,23.2,721121.0,28.59,411.88,861548.0,34.15,452.08,0.76,0.76,0.52,0.5,26.25,129.77,15,1,65,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,2053361,1178273.499146873,1.5925174834375158,1.01294095225513,1.0347896453262277
2024-03-05 16:00:00+00:00,3568.0,1217763.0,41292463.0,37062750560.0,122028.0,5.32,24.08,766438.0,33.43,465.09,811155.0,35.38,472.23,0.75,0.75,0.53,0.51,24.49,130.43,16,1,65,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1960741,1178740.8305179158,1.5929510436371856,1.0000000000000009,1.0340272026274937
2024-03-05 17:00:00+00:00,3569.0,1331625.0,60048604.0,61020662825.0,128488.0,5.74,25.86,904369.0,40.39,576.51,744999.0,33.27,427.62,0.74,0.73,0.52,0.51,23.04,131.07,17,1,65,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1961063,1180550.1106301297,1.5933844605802419,0.9870590477448772,1.033217169809036
2024-03-05 18:00:00+00:00,3570.0,1204745.0,50469411.0,47865262677.0,126367.0,5.93,27.46,854205.0,40.08,541.13,734741.0,34.48,435.38,0.72,0.72,0.52,0.52,21.36,132.05,18,1,65,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1934867,1180836.440681844,1.5938177336463677,0.9750000000000001,1.0323606797749978
2024-03-05 19:00:00+00:00,3571.0,1179453.0,59446700.0,58995508942.0,127225.0,6.07,27.39,817775.0,39.02,521.94,808867.0,38.6,472.04,0.72,0.72,0.52,0.52,20.59,133.29,19,1,65,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1872558,1180820.068602769,1.5942508622161147,0.9646446609406784,1.0314589304041382
2024-03-05 20:00:00+00:00,3572.0,1157470.0,50802234.0,49613180941.0,122779.0,5.97,26.46,806624.0,39.21,513.94,842597.0,40.95,500.26,0.72,0.72,0.52,0.51,20.53,135.45,20,1,65,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1844663,1180543.736429955,1.5946838456709103,0.9566987298107805,1.0305131828744905
2024-03-05 21:00:00+00:00,3573.0,1161383.0,40991961.0,40724494583.0,118464.0,5.76,26.32,812035.0,39.48,522.13,768002.0,37.34,451.72,0.73,0.72,0.52,0.52,20.92,133.01,21,1,65,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1851324,1180316.9821526776,1.5951166833930588,0.951703708685547,1.0295247598994937
2024-03-05 22:00:00+00:00,3574.0,1137555.0,24881590.0,23667546944.0,111800.0,5.58,26.19,813578.0,40.62,543.78,725647.0,36.23,436.77,0.73,0.72,0.52,0.52,20.6,133.86,22,1,65,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1876700,1179810.9231922908,1.595549374765745,0.95,1.0284950438780533
2024-03-05 23:00:00+00:00,3575.0,1173367.0,22127995.0,20373428417.0,113316.0,5.48,25.83,851373.0,41.15,563.14,707515.0,34.19,424.04,0.73,0.73,0.51,0.51,18.87,135.82,23,1,65,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,1866508,1179734.6637462282,1.5959819191730378,0.9517037086855464,1.0274254749611373
2024-03-06 00:00:00+00:00,3576.0,1016565.0,24990761.0,25838362275.0,132254.0,6.19,27.09,704897.0,33.0,550.06,737457.0,34.53,549.55,0.76,0.74,0.43,0.44,14.78,132.44,0,2,66,0.0,1.0,0.9749279121818236,-0.22252093395631434,1873636,1177803.6618084032,1.596414315999894,0.9566987298107736,1.0263175490375889
2024-03-06 01:00:00+00:00,3577.0,1109470.0,22933627.0,22801196899.0,129790.0,5.91,28.43,750335.0,34.18,611.49,443678.0,20.21,309.29,0.74,0.74,0.49,0.5,18.13,140.85,1,2,66,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,1867285,1176994.979420138,1.5968465646321595,0.9646446609406687,1.0251728156419941
2024-03-06 02:00:00+00:00,3578.0,1105240.0,12649357.0,10519578254.0,91358.0,4.83,25.94,765659.0,40.47,561.86,660759.0,34.93,479.0,0.72,0.71,0.53,0.53,19.38,131.73,2,2,66,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1832787,1176145.8080660535,1.5972786644565748,0.974999999999998,1.0239928757875165
2024-03-06 03:00:00+00:00,3579.0,1145585.0,12759962.0,11502368220.0,86267.0,4.67,25.69,792594.0,42.87,565.91,727305.0,39.34,530.33,0.71,0.71,0.53,0.54,19.63,130.0,3,2,66,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,1881666,1175784.141698408,1.597710614860778,0.9870590477448694,1.0227793797267386
2024-03-06 04:00:00+00:00,3580.0,1127608.0,26470870.0,28370474041.0,91892.0,4.78,26.43,767801.0,39.95,539.01,724783.0,37.71,511.92,0.71,0.71,0.54,0.53,21.32,129.59,4,2,66,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1865174,1175214.0098439888,1.5981424152333061,0.9999999999999986,1.021534024643627
2024-03-06 05:00:00+00:00,3581.0,1149512.0,23264766.0,21868835496.0,110062.0,4.86,24.12,747968.0,33.04,474.76,754242.0,33.32,459.48,0.75,0.75,0.53,0.5,23.86,129.64,5,2,66,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,2000420,1174909.8440470186,1.5985740649635996,1.0129409522551278,1.0202585522798762
2024-03-06 06:00:00+00:00,3582.0,1212695.0,42192828.0,42210423276.0,141379.0,4.99,21.82,734570.0,25.92,398.05,798465.0,28.17,386.33,0.79,0.79,0.52,0.47,28.23,129.44,6,2,66,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1842941,1175357.0056559294,1.5990055634420068,1.0249999999999946,1.0189547464989206
2024-03-06 07:00:00+00:00,3583.0,1271445.0,46153705.0,43900199480.0,154145.0,5.01,21.96,740568.0,24.06,386.71,832138.0,27.04,370.48,0.79,0.79,0.52,0.49,34.56,126.32,7,2,66,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1969678,1176494.14168367,1.599436910059784,1.0353553390593253,1.0176244307910354
2024-03-06 08:00:00+00:00,3584.0,1320503.0,57889837.0,54849978954.0,167896.0,5.12,22.13,738031.0,22.52,367.62,858289.0,26.19,354.43,0.8,0.8,0.52,0.48,37.28,126.29,8,2,66,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,2146959,1178198.3885276504,1.599868104209102,1.0433012701892193,1.0162694657230325
2024-03-06 09:00:00+00:00,3585.0,1260471.0,51727203.0,51498378742.0,165096.0,5.08,21.92,707475.0,21.75,350.99,831991.0,25.58,345.74,0.8,0.8,0.52,0.49,37.55,128.76,9,2,66,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,1987158,1179172.028900104,1.6002991452830468,1.048296291314453,1.0148917463360776
2024-03-06 10:00:00+00:00,3586.0,1244163.0,68319640.0,67261277739.0,185862.0,5.41,22.42,656106.0,19.08,349.28,747984.0,21.75,303.79,0.81,0.8,0.51,0.48,37.63,130.18,10,2,66,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1942691,1179941.152818446,1.6007300326756235,1.05,1.0134931994953134
2024-03-06 11:00:00+00:00,3587.0,1189903.0,79308016.0,77777432497.0,217902.0,5.75,23.22,588601.0,15.54,321.19,655121.0,17.3,238.17,0.82,0.81,0.5,0.46,35.09,132.82,11,2,66,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,2003558,1180059.044501068,1.6011607657817604,1.0482962913144553,1.0120757811949568
2024-03-06 12:00:00+00:00,3588.0,1184466.0,78696604.0,76282524455.0,221845.0,6.09,25.19,546206.0,15.0,301.9,668298.0,18.35,253.67,0.81,0.8,0.5,0.46,35.01,131.63,12,2,66,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,2071479,1180111.197820582,1.6015913439973104,1.0433012701892237,1.010641473822667
2024-03-06 13:00:00+00:00,3589.0,917897.0,83578500.0,84151028614.0,219440.0,6.22,25.88,336013.0,9.52,251.74,600360.0,17.01,275.85,0.8,0.8,0.5,0.47,31.73,131.72,13,2,66,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,1960743,1177008.0712191549,1.602021766719055,1.0353553390593317,1.009192283387001
2024-03-06 14:00:00+00:00,3590.0,856466.0,70589532.0,68805941033.0,199899.0,6.28,27.22,324173.0,10.18,271.21,563570.0,17.7,295.52,0.79,0.78,0.5,0.48,29.69,131.09,14,2,66,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1977980,1173214.6739266205,1.6024520333447085,1.0250000000000026,1.0077302367118217
2024-03-06 15:00:00+00:00,3591.0,817416.0,76538222.0,77601048837.0,184327.0,6.33,28.79,331624.0,11.38,305.51,541096.0,18.57,334.63,0.77,0.77,0.5,0.48,26.21,133.14,15,2,66,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,1915636,1169004.0387322227,1.602882143272919,1.0129409522551256,1.0062573786016094
2024-03-06 16:00:00+00:00,3592.0,829190.0,71299789.0,67476433654.0,175809.0,6.71,30.83,390238.0,14.9,341.19,558963.0,21.35,371.87,0.75,0.75,0.5,0.49,23.67,133.54,16,2,66,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1855874,1164982.570818232,1.603312095903272,1.000000000000002,1.0047757689816093
2024-03-06 17:00:00+00:00,3593.0,805134.0,67525865.0,64061568541.0,163926.0,6.6,31.64,404356.0,16.29,357.17,539707.0,21.74,381.42,0.75,0.74,0.51,0.5,22.75,131.25,17,2,66,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,2026173,1160724.007849969,1.6037418906362952,0.9870590477448782,1.003287480016849
2024-03-06 18:00:00+00:00,3594.0,802027.0,61358152.0,60682652932.0,159967.0,7.16,31.74,442697.0,19.81,374.55,569824.0,25.49,400.94,0.74,0.74,0.49,0.48,20.68,130.67,18,2,66,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1815929,1156479.0728458273,1.60417152687346,0.9750000000000059,1.0017945932140209
2024-03-06 19:00:00+00:00,3595.0,793163.0,66316113.0,66985169946.0,146742.0,6.8,32.55,428465.0,19.86,385.75,560403.0,25.98,407.44,0.72,0.71,0.51,0.51,22.29,129.98,19,2,66,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1755440,1152179.4743506103,1.604601004017184,0.9646446609406751,1.000299196510309
2024-03-06 20:00:00+00:00,3596.0,817630.0,70025563.0,69837639786.0,154719.0,7.12,32.13,453742.0,20.88,371.35,566289.0,26.06,384.29,0.74,0.74,0.49,0.49,20.86,130.78,20,2,66,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1735321,1148220.30897368,1.605030321470836,0.9566987298107782,0.9988033813532241
2024-03-06 21:00:00+00:00,3597.0,813115.0,65026335.0,67504680524.0,144702.0,6.72,31.6,473895.0,22.0,376.22,567600.0,26.35,375.72,0.73,0.73,0.5,0.5,21.06,131.49,21,2,66,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1763649,1144254.5656722165,1.6054594786387364,0.9517037086855473,0.9973092397755178
2024-03-06 22:00:00+00:00,3598.0,750593.0,37053080.0,36477920714.0,134037.0,6.4,31.3,454837.0,21.73,368.74,528098.0,25.23,368.6,0.73,0.72,0.5,0.5,21.06,131.71,22,2,66,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1752677,1139595.848918699,1.6058884749261628,0.95,0.9958188614692948
2024-03-06 23:00:00+00:00,3599.0,751706.0,29412005.0,28218932720.0,137273.0,6.43,31.74,470943.0,22.05,368.77,530500.0,24.83,374.55,0.73,0.72,0.48,0.49,18.67,130.39,23,2,66,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,1765720,1135005.43650546,1.6063173097393524,0.9517037086855447,0.9943343308633766
2024-03-07 00:00:00+00:00,3600.0,721316.0,29357578.0,29700455366.0,133982.0,6.3,31.98,456818.0,21.47,371.28,529906.0,24.91,375.13,0.72,0.71,0.49,0.5,19.96,134.49,0,3,67,0.0,1.0,0.43388373911755823,-0.900968867902419,1732084,1130109.703529064,1.6067459824855028,0.956698729810776,0.9928577242080552
2024-03-07 01:00:00+00:00,3601.0,730451.0,27935997.0,29712295520.0,137012.0,6.39,31.45,472556.0,22.03,371.44,441899.0,20.6,336.08,0.73,0.73,0.49,0.49,18.65,137.38,1,3,67,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,1656999,1125380.0147299035,1.6071744925727782,0.9646446609406719,0.9913911066712551
2024-03-07 02:00:00+00:00,3602.0,714163.0,18744040.0,17844755200.0,132191.0,6.12,31.39,464440.0,21.51,377.32,368172.0,17.05,325.64,0.73,0.73,0.49,0.49,19.4,134.68,2,3,67,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,1766600,1120513.5411828042,1.6076028394103101,0.9749999999999971,0.98993652945022
2024-03-07 03:00:00+00:00,3603.0,721993.0,18484090.0,17550272260.0,132986.0,6.14,30.99,464983.0,21.47,381.1,375663.0,17.34,335.79,0.73,0.73,0.5,0.5,18.84,135.93,3,3,67,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,1734492,1115797.3217605224,1.6080310224082006,0.9870590477448739,0.988496026902719
2024-03-07 04:00:00+00:00,3604.0,728370.0,25747453.0,24764802432.0,135061.0,6.05,30.27,453376.0,20.31,377.07,390935.0,17.51,349.36,0.73,0.72,0.5,0.49,20.74,133.86,4,3,67,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1749155,1111212.3830414629,1.6084590409775268,0.9999999999999918,0.9870716137018217
2024-03-07 05:00:00+00:00,3605.0,766149.0,35096095.0,35250226029.0,151070.0,6.02,28.07,435026.0,17.35,330.61,425404.0,16.96,309.22,0.76,0.76,0.49,0.47,23.43,133.25,5,3,67,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,1701048,1107128.7927096111,1.6088868945303414,1.0129409522551212,0.9856652820181885
2024-03-07 06:00:00+00:00,3606.0,885533.0,65719242.0,68511739519.0,179625.0,5.96,25.1,434280.0,14.41,282.93,503447.0,16.71,265.15,0.79,0.78,0.49,0.46,28.84,130.08,6,3,67,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1762702,1104506.3572929294,1.6093145824796775,1.0249999999999986,0.984278998733843
2024-03-07 07:00:00+00:00,3607.0,1023349.0,56032642.0,53460288281.0,166551.0,5.33,22.57,530992.0,17.0,287.7,693837.0,22.21,329.53,0.78,0.78,0.51,0.47,34.31,125.48,7,3,67,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1768814,1103545.9151947882,1.6097421042395506,1.0353553390593244,0.9829147026913124
2024-03-07 08:00:00+00:00,3608.0,1105817.0,59976842.0,57785285712.0,166306.0,5.13,21.4,570580.0,17.61,288.86,782457.0,24.16,350.91,0.8,0.79,0.52,0.48,37.5,126.23,8,3,67,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,1817734,1103572.791938045,1.6101694592249622,1.0433012701892215,0.9815743019819744
2024-03-07 09:00:00+00:00,3609.0,1107055.0,53876253.0,52311416965.0,165427.0,5.14,22.27,577097.0,17.92,293.86,777495.0,24.14,355.46,0.79,0.79,0.52,0.49,38.47,126.4,9,3,67,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1748609,1103614.0015009085,1.6105966468519013,1.0482962913144511,0.9802596712774262
2024-03-07 10:00:00+00:00,3610.0,1108168.0,58282032.0,54436831561.0,165821.0,5.22,22.29,577340.0,18.18,291.35,815798.0,25.69,355.56,0.79,0.78,0.52,0.48,39.32,126.07,10,3,67,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1830460,1103667.8949742706,1.6110236665373492,1.05,0.9789726492075802
2024-03-07 11:00:00+00:00,3611.0,1145266.0,68756345.0,70997829758.0,170880.0,5.34,22.85,602984.0,18.86,300.4,876323.0,27.41,369.2,0.79,0.78,0.53,0.49,38.99,127.19,11,3,67,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,1830482,1104160.1802408472,1.6114505176992804,1.048296291314454,0.977715035789177
2024-03-07 12:00:00+00:00,3612.0,1150267.0,62505955.0,61491906341.0,172440.0,5.53,23.67,603076.0,19.35,310.28,897368.0,28.8,385.09,0.78,0.78,0.52,0.49,38.03,128.45,12,3,67,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1754148,1104705.8230782335,1.6118771997566665,1.0433012701892244,0.9764885899083012
2024-03-07 13:00:00+00:00,3613.0,1154867.0,65428347.0,65823556237.0,162768.0,5.58,24.99,622707.0,21.35,338.81,900096.0,30.87,412.98,0.77,0.76,0.52,0.49,35.77,127.57,13,3,67,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,1766094,1105299.4464737573,1.6123037121294799,1.0353553390593284,0.9752950268604149
2024-03-07 14:00:00+00:00,3614.0,1088896.0,70910980.0,73390272454.0,146965.0,5.67,25.26,599740.0,23.13,351.72,861669.0,33.23,437.18,0.75,0.75,0.52,0.5,32.03,130.45,14,3,67,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1734347,1105105.322846849,1.6127300542386942,1.0249999999999986,0.974136015951368
2024-03-07 15:00:00+00:00,3615.0,1063775.0,59915385.0,60136054209.0,160985.0,6.32,28.28,595876.0,23.38,366.23,711061.0,27.9,408.77,0.75,0.74,0.5,0.48,25.91,131.86,15,3,67,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,1804745,1104616.2066001408,1.613156225506289,1.0129409522551323,0.9730131781627173
2024-03-07 16:00:00+00:00,3616.0,988165.0,62153050.0,63398534692.0,176107.0,6.9,32.23,545500.0,21.37,399.82,530527.0,20.78,389.23,0.75,0.74,0.49,0.48,23.65,133.36,16,3,67,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1603815,1103238.0858119735,1.6135822253552523,1.000000000000003,0.9719280838846401
2024-03-07 17:00:00+00:00,3617.0,987328.0,63229621.0,64009350557.0,175144.0,6.97,31.67,576942.0,22.97,412.62,513088.0,20.43,390.64,0.75,0.74,0.48,0.48,20.83,137.76,17,3,67,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1686830,1101866.3688201157,1.614008053209583,0.9870590477448793,0.9708822507196037
2024-03-07 18:00:00+00:00,3618.0,906454.0,75815217.0,66349068062.0,163865.0,6.98,31.99,549770.0,23.43,419.18,474624.0,20.23,398.09,0.74,0.74,0.48,0.48,20.18,139.75,18,3,67,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1597068,1099553.7964080432,1.6144337084942935,0.975000000000002,0.9698771413598551
2024-03-07 19:00:00+00:00,3619.0,932398.0,59031770.0,58793273722.0,158444.0,6.95,33.58,555761.0,24.36,440.14,479888.0,21.04,418.6,0.73,0.72,0.5,0.5,21.22,133.61,19,3,67,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1635301,1097575.6213026226,1.6148591906354128,0.9646446609406719,0.968914161541721
2024-03-07 20:00:00+00:00,3620.0,937776.0,60916050.0,58730851907.0,162081.0,7.0,32.57,557948.0,24.08,420.62,473543.0,20.44,383.21,0.73,0.73,0.48,0.48,20.18,134.56,20,3,67,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1681182,1095684.5015238933,1.6152844990599893,0.9566987298107816,0.967994658079552
2024-03-07 21:00:00+00:00,3621.0,964877.0,57586336.0,56724329180.0,160677.0,7.0,33.02,578848.0,25.24,431.16,467797.0,20.39,375.26,0.73,0.72,0.49,0.49,19.46,134.58,21,3,67,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1596617,1094136.48375438,1.6157096331960927,0.9517037086855475,0.967119916982084
2024-03-07 22:00:00+00:00,3622.0,920205.0,41008904.0,39748111849.0,155170.0,6.77,33.02,564551.0,24.64,420.6,448168.0,19.56,363.98,0.73,0.73,0.5,0.5,19.82,132.84,22,3,67,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1626919,1092078.1229998902,1.6161345924728183,0.95,0.9662911616538384
